---------------------------------------------------------------------------
userSimulator iteration #1 : 
Node 0 : 
User ID: 18564| Type: 1| Action ID: 1| Timestamp: 1678200027
User ID: 2523| Type: 1| Action ID: 5| Timestamp: 1678200041
User ID: 2523| Type: 1| Action ID: 6| Timestamp: 1678200041
User ID: 2523| Type: 1| Action ID: 7| Timestamp: 1678200041
User ID: 2523| Type: 2| Action ID: 5| Timestamp: 1678200041
User ID: 2523| Type: 0| Action ID: 3| Timestamp: 1678200041
User ID: 2523| Type: 2| Action ID: 6| Timestamp: 1678200041
User ID: 2523| Type: 1| Action ID: 8| Timestamp: 1678200041
User ID: 2523| Type: 0| Action ID: 4| Timestamp: 1678200041
User ID: 2523| Type: 1| Action ID: 9| Timestamp: 1678200041
User ID: 2523| Type: 0| Action ID: 5| Timestamp: 1678200041
Node 8 : 
User ID: 9070| Type: 0| Action ID: 1| Timestamp: 1678200041
User ID: 9070| Type: 2| Action ID: 1| Timestamp: 1678200041
User ID: 9070| Type: 0| Action ID: 2| Timestamp: 1678200041
User ID: 9070| Type: 2| Action ID: 2| Timestamp: 1678200041
User ID: 9070| Type: 0| Action ID: 3| Timestamp: 1678200041
User ID: 9070| Type: 0| Action ID: 4| Timestamp: 1678200041
User ID: 9070| Type: 1| Action ID: 1| Timestamp: 1678200041
User ID: 9070| Type: 2| Action ID: 3| Timestamp: 1678200041
User ID: 9070| Type: 0| Action ID: 5| Timestamp: 1678200041
User ID: 9070| Type: 2| Action ID: 4| Timestamp: 1678200041
User ID: 9070| Type: 1| Action ID: 2| Timestamp: 1678200041
User ID: 9070| Type: 2| Action ID: 5| Timestamp: 1678200041
User ID: 9070| Type: 2| Action ID: 6| Timestamp: 1678200041
User ID: 9070| Type: 0| Action ID: 6| Timestamp: 1678200041
User ID: 9070| Type: 0| Action ID: 7| Timestamp: 1678200041
User ID: 9070| Type: 2| Action ID: 7| Timestamp: 1678200041
User ID: 9070| Type: 0| Action ID: 8| Timestamp: 1678200041
User ID: 9070| Type: 1| Action ID: 3| Timestamp: 1678200041
User ID: 9070| Type: 2| Action ID: 8| Timestamp: 1678200041
User ID: 9070| Type: 1| Action ID: 4| Timestamp: 1678200041
Node 9 : 
User ID: 25516| Type: 1| Action ID: 1| Timestamp: 1678200041
User ID: 25516| Type: 2| Action ID: 1| Timestamp: 1678200041
User ID: 25516| Type: 0| Action ID: 1| Timestamp: 1678200041
User ID: 25516| Type: 0| Action ID: 2| Timestamp: 1678200041
User ID: 25516| Type: 2| Action ID: 2| Timestamp: 1678200041
User ID: 25516| Type: 2| Action ID: 3| Timestamp: 1678200041
User ID: 25516| Type: 1| Action ID: 2| Timestamp: 1678200041
User ID: 25516| Type: 1| Action ID: 3| Timestamp: 1678200041
User ID: 25516| Type: 0| Action ID: 3| Timestamp: 1678200041
User ID: 25516| Type: 0| Action ID: 4| Timestamp: 1678200041
